City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
382,Braganca,BR,2021-04-10 01:04:33,-1.0536,-46.7656,73.85,98,92,0.96
383,Krasnoselkup,RU,2021-04-10 01:04:33,65.7,82.4667,26.42,90,100,11.68
384,Nizwa,OM,2021-04-10 01:00:52,22.9333,57.5333,69.89,52,0,2.46
385,Horsham,GB,2021-04-10 01:04:34,51.064,-0.3272,44.01,81,0,4.61
386,Baykit,RU,2021-04-10 01:04:34,61.67,96.37,18.21,85,18,1.07
387,Pauini,BR,2021-04-10 01:04:34,-7.7136,-66.9764,74.79,95,99,0.85
388,Komsomolskiy,UZ,2021-04-10 01:04:34,40.4272,71.7189,50.0,53,0,9.22
389,Micheweni,TZ,2021-04-10 01:04:35,-4.9667,39.8333,79.65,82,100,9.46
390,Hokitika,NZ,2021-04-10 01:04:35,-42.7167,170.9667,59.61,95,100,12.24
391,Mwaya,TZ,2021-04-10 01:04:35,-9.55,33.95,71.35,89,99,1.36
392,Bilibino,RU,2021-04-10 01:04:36,68.0546,166.4372,4.32,62,7,3.33
393,Shenjiamen,CN,2021-04-10 01:04:36,29.9576,122.298,58.64,78,100,10.65
394,Bilma,NE,2021-04-10 01:00:14,18.6853,12.9164,79.65,6,5,6.78
395,Adrar,MR,2021-04-10 01:02:08,20.5022,-10.0711,76.59,20,0,11.7
396,Rudbar,AF,2021-04-10 01:04:37,30.15,62.6,72.7,11,2,5.7
397,Namikupa,TZ,2021-04-10 01:04:37,-10.8333,39.6,67.86,96,66,3.65
398,Igrim,RU,2021-04-10 01:04:37,63.1906,64.4162,33.06,98,100,4.47
399,Bhuj,IN,2021-04-10 01:04:37,23.2667,69.6667,74.98,62,0,12.44
400,Berdigestyakh,RU,2021-04-10 01:04:38,62.0989,126.6992,13.8,88,100,8.63
401,Gainesville,US,2021-04-10 01:04:35,29.6516,-82.3248,73.99,60,75,5.75
402,Itoman,JP,2021-04-10 01:04:38,26.1247,127.6694,75.2,57,20,16.11
403,Sitka,US,2021-04-10 01:04:38,57.0531,-135.33,35.6,80,75,9.22
404,Ganzhou,CN,2021-04-10 01:04:39,28.8184,115.4327,60.84,70,100,5.86
405,Garissa,KE,2021-04-10 01:04:39,-0.4536,39.6401,79.99,72,53,13.13
406,Luocheng,CN,2021-04-10 01:04:39,29.3848,104.0286,56.75,89,100,1.81
407,Ordubad,AZ,2021-04-10 01:04:40,38.9059,46.0234,60.8,59,75,11.5
408,Katherine,AU,2021-04-10 01:04:40,-14.4667,132.2667,87.8,58,40,4.61
409,Bitung,ID,2021-04-10 01:04:40,1.4451,125.1824,87.8,62,20,3.44
410,Camacari,BR,2021-04-10 01:04:00,-12.6975,-38.3242,78.8,78,40,9.22
411,Dunedin,NZ,2021-04-10 00:59:49,-45.8742,170.5036,55.0,89,100,11.07
412,Vila Franca Do Campo,PT,2021-04-10 01:04:41,37.7167,-25.4333,59.0,88,40,5.75
413,Bayan,CN,2021-04-10 01:04:41,46.0833,127.4,53.01,25,2,11.48
414,Iranshahr,IR,2021-04-10 01:04:42,27.2025,60.6848,69.8,16,0,2.55
415,Tulun,RU,2021-04-10 01:04:42,54.5611,100.5792,27.52,82,100,5.64
416,La Ronge,CA,2021-04-10 01:04:42,55.1001,-105.2842,39.2,41,12,6.91
417,Drummondville,CA,2021-04-10 01:02:02,45.8834,-72.4824,63.0,51,52,3.44
418,Selenduma,RU,2021-04-10 01:04:43,50.9131,106.2406,35.87,48,99,8.55
419,Akdepe,TM,2021-04-10 01:04:43,42.0551,59.3788,59.0,47,0,9.22
420,Hoquiam,US,2021-04-10 01:04:44,46.9809,-123.8893,45.0,87,90,19.57
421,Jacareacanga,BR,2021-04-10 01:03:12,-6.2222,-57.7528,76.14,81,19,1.39
422,Kiunga,PG,2021-04-10 01:04:44,-6.1219,141.2906,75.9,92,99,2.44
423,Payo,ID,2021-04-10 01:04:44,-3.7508,103.6372,77.02,91,28,1.34
424,Gushikawa,JP,2021-04-10 01:04:45,26.3544,127.8686,75.2,57,1,14.97
425,Te Anau,NZ,2021-04-10 01:04:45,-45.4167,167.7167,50.38,95,100,2.57
426,Sept-Iles,CA,2021-04-10 01:04:45,50.2001,-66.3821,44.6,36,20,11.5
427,Birin,NP,2021-04-10 01:04:46,26.8865,88.0718,61.45,47,0,3.38
428,Torres,BR,2021-04-10 01:01:31,-29.3353,-49.7269,72.36,78,100,4.88
429,Diffa,NE,2021-04-10 01:04:46,13.3154,12.6113,84.18,7,95,10.11
430,Milkovo,RU,2021-04-10 01:04:46,54.7167,158.6167,28.2,69,100,11.18
431,Erenhot,CN,2021-04-10 01:04:47,43.6475,111.9767,53.87,37,100,16.93
432,Tira Sujanpur,IN,2021-04-10 01:04:47,31.8333,76.5,62.55,19,80,5.44
433,Teguise,ES,2021-04-10 01:04:47,29.0605,-13.564,64.4,72,0,3.44
434,Shiraz,IR,2021-04-10 01:04:12,29.6036,52.5388,53.6,40,7,0.74
435,Nova Esperanca,BR,2021-04-10 01:04:48,4.438,-61.1151,68.09,94,97,1.81
436,Stephenville,US,2021-04-10 01:00:25,32.2207,-98.2023,84.2,18,1,5.75
437,Sechura,PE,2021-04-10 01:02:07,-5.5569,-80.8222,74.53,69,86,15.32
438,Promyshlennyy,RU,2021-04-10 01:04:48,67.5833,63.9167,31.91,96,100,14.88
439,Caborca,MX,2021-04-10 01:04:49,30.5838,-111.101,87.01,16,100,8.01
440,Itaituba,BR,2021-04-10 01:04:49,-4.2761,-55.9836,76.3,88,100,2.15
441,Laela,TZ,2021-04-10 01:04:49,-8.5667,32.05,59.49,97,100,5.48
442,Yelizovo,RU,2021-04-10 01:04:50,53.1873,158.3805,39.2,45,100,8.95
443,Rudsar,IR,2021-04-10 01:04:50,37.1376,50.288,59.0,88,40,2.3
444,Tautira,PF,2021-04-10 01:04:50,-17.7333,-149.15,86.0,66,40,5.75
445,Pringsewu,ID,2021-04-10 01:04:51,-5.3582,104.9744,78.12,87,23,2.39
446,Kayerkan,RU,2021-04-10 01:04:51,69.3497,87.7602,25.68,85,97,15.61
447,Sol-Iletsk,RU,2021-04-10 01:04:51,51.1631,54.9918,44.19,74,16,14.72
448,Broome,US,2021-04-10 01:04:52,42.2506,-75.833,55.99,71,75,6.91
449,Fergus Falls,US,2021-04-10 01:04:09,46.283,-96.0776,46.0,81,1,12.66
450,Louis Trichardt,ZA,2021-04-10 01:00:40,-23.0439,29.9032,59.68,89,0,3.94
451,Tamandare,BR,2021-04-10 01:04:17,-8.7597,-35.1047,77.22,85,89,8.95
452,Longkou,CN,2021-04-10 01:04:52,37.6508,120.3286,53.67,51,95,13.53
453,Am Timan,TD,2021-04-10 01:04:52,11.0297,20.2827,84.49,11,6,8.88
454,Peru,US,2021-04-10 01:04:53,40.7537,-86.0689,64.99,55,1,5.75
455,Labuhan,ID,2021-04-10 01:04:53,-6.8844,112.2051,81.41,80,85,2.91
456,Ixtapa,MX,2021-04-10 01:04:53,20.7,-105.2,78.01,78,1,9.22
457,Honiara,SB,2021-04-10 01:04:54,-9.4333,159.95,79.93,86,100,5.28
458,Estevan,CA,2021-04-10 01:01:08,49.1334,-102.9842,50.0,16,1,14.97
459,Xian,CN,2021-04-10 01:01:10,34.2583,108.9286,61.0,71,100,6.71
460,Stryn,NO,2021-04-10 01:04:54,61.9045,6.7226,28.0,96,100,6.33
461,Novobirilyussy,RU,2021-04-10 01:02:37,56.9514,90.6661,31.41,94,96,5.66
462,Meulaboh,ID,2021-04-10 01:04:55,4.1363,96.1285,79.07,85,98,1.95
463,Soyo,AO,2021-04-10 01:04:15,-6.1349,12.3689,78.93,88,100,7.7
464,Velur,IN,2021-04-10 01:03:37,12.9333,79.1333,73.29,82,61,2.33
465,Cabedelo,BR,2021-04-10 01:04:55,-6.9811,-34.8339,73.4,100,40,5.75
466,Dragomiresti,RO,2021-04-10 01:04:55,44.9167,25.3333,34.27,65,1,4.34
467,Puri,IN,2021-04-10 01:04:56,19.8,85.85,75.2,78,75,2.3
468,Carutapera,BR,2021-04-10 01:04:56,-1.195,-46.02,76.8,91,95,6.76
469,Terme,TR,2021-04-10 01:04:56,41.2092,36.9739,42.01,81,75,17.27
470,Casalmaggiore,IT,2021-04-10 01:04:57,44.9939,10.4189,45.0,70,100,1.01
471,Bakau,GM,2021-04-10 01:04:57,13.4781,-16.6819,69.8,88,0,6.91
472,Norman Wells,CA,2021-04-10 01:00:43,65.282,-126.8329,-2.2,65,75,20.71
473,Miri,MY,2021-04-10 01:04:57,4.4148,114.0089,80.6,89,20,2.3
474,Ramsar,IR,2021-04-10 01:04:58,36.9226,50.6426,59.0,88,40,2.3
475,Toyooka,JP,2021-04-10 01:04:58,35.5333,134.8333,46.4,53,40,6.91
476,Nedjo,ET,2021-04-10 01:04:58,9.5046,35.5019,62.29,26,6,2.35
477,Aklavik,CA,2021-04-10 01:04:59,68.2191,-135.0107,-13.0,58,100,9.22
478,Djibo,BF,2021-04-10 01:04:59,14.1022,-1.6306,83.84,9,4,10.0
479,Mokhsogollokh,RU,2021-04-10 01:04:59,61.4681,128.9203,19.6,92,100,7.43
480,Tarata,BO,2021-04-10 01:04:59,-17.6167,-66.0167,66.2,52,99,3.44
481,Kathu,TH,2021-04-10 01:05:00,7.9178,98.3332,87.01,89,20,3.44
482,Maldonado,UY,2021-04-10 01:05:00,-34.6667,-54.9167,70.0,94,75,5.75
483,Road Town,VG,2021-04-10 01:05:00,18.4167,-64.6167,77.0,65,40,9.22
484,Kang,BW,2021-04-10 01:05:01,-23.6752,22.7876,65.89,41,0,5.5
485,Zaysan,KZ,2021-04-10 01:05:01,47.4667,84.8667,40.08,64,1,2.84
486,Mian Channun,PK,2021-04-10 01:00:38,30.44,72.3543,69.39,23,6,8.16
487,Dzilam Gonzalez,MX,2021-04-10 01:05:01,21.2833,-88.9333,82.9,61,10,10.74
488,San Patricio,US,2021-04-10 01:05:02,28.017,-97.5169,82.4,74,1,13.8
489,Qui Nhon,VN,2021-04-10 01:04:12,13.7667,109.2333,78.48,81,60,7.18
490,Mount Gambier,AU,2021-04-10 01:05:04,-37.8333,140.7667,60.8,59,75,21.85
491,Sri Aman,MY,2021-04-10 01:05:04,1.2376,111.4621,75.2,94,20,3.44
492,Aksu,CN,2021-04-10 01:05:05,41.1231,80.2644,50.36,39,0,4.88
493,Paamiut,GL,2021-04-10 01:03:11,61.994,-49.6678,33.76,89,100,6.22
494,Kabo,CF,2021-04-10 01:05:05,7.6994,18.629,78.94,51,98,6.38
495,Podgornaya,RU,2021-04-10 01:05:05,44.2031,43.4297,39.2,87,90,17.9
496,Henties Bay,NA,2021-04-10 01:05:06,-22.116,14.2845,74.93,52,0,4.47
497,Bafoulabe,ML,2021-04-10 01:05:06,13.8065,-10.8321,90.54,9,0,3.2
498,Cortes,ES,2021-04-10 01:05:06,41.9395,-1.4396,51.8,87,90,9.22
499,Higueron,MX,2021-04-10 01:05:07,18.5833,-99.1667,93.0,16,75,13.8
500,Aberdeen,GB,2021-04-10 01:04:47,57.1437,-2.0981,32.0,80,15,9.22
501,Nouadhibou,MR,2021-04-10 01:05:07,20.931,-17.0347,64.4,82,0,17.27
502,Prnjavor,BA,2021-04-10 01:05:07,44.8703,17.6628,48.2,66,0,10.36
503,Afyonkarahisar,TR,2021-04-10 01:05:08,38.75,30.6667,27.14,67,98,13.8
504,Sitapur,IN,2021-04-10 01:05:08,27.5667,80.6833,73.38,10,0,5.5
505,Qasigiannguit,GL,2021-04-10 01:05:08,68.8193,-51.1922,26.6,86,75,14.97
506,Eskisehir,TR,2021-04-10 01:05:09,39.7767,30.5206,32.0,74,40,10.36
507,Douglas,US,2021-04-10 01:05:09,41.3,-96.167,55.99,22,90,10.36
508,Camana,PE,2021-04-10 01:05:10,-16.6228,-72.7111,69.69,79,100,7.02
509,Sayyan,YE,2021-04-10 01:05:10,15.1718,44.3244,55.67,25,7,2.66
510,Khrebtovaya,RU,2021-04-10 01:05:10,56.7032,104.2494,18.18,68,100,5.5
511,Viransehir,TR,2021-04-10 01:05:11,37.2353,39.7631,47.97,74,0,6.38
512,Maumere,ID,2021-04-10 01:05:11,-8.6199,122.2111,83.41,68,3,4.34
513,Nata,PA,2021-04-10 01:05:11,8.3333,-80.5167,75.2,94,20,5.75
514,Saint-Georges,GD,2021-04-10 01:05:12,12.0564,-61.7485,82.4,74,20,16.11
515,Sinnamary,GF,2021-04-10 01:05:12,5.3833,-52.95,76.41,89,100,5.32
516,Veraval,IN,2021-04-10 01:05:12,20.9,70.3667,77.52,62,0,12.06
517,Sao Borja,BR,2021-04-10 01:05:12,-28.6606,-56.0044,77.13,67,10,7.4
518,Ossora,RU,2021-04-10 01:05:13,59.2353,163.0719,18.79,81,100,15.37
519,Ballina,AU,2021-04-10 01:05:13,-28.8667,153.5667,82.99,47,4,12.66
520,Sikonge,TZ,2021-04-10 01:05:14,-5.6333,32.7667,64.08,95,100,2.75
521,Namibe,AO,2021-04-10 01:05:14,-15.1961,12.1522,78.91,80,92,6.11
522,Port Augusta,AU,2021-04-10 01:05:14,-32.5,137.7667,66.2,59,75,16.11
523,Yarada,IN,2021-04-10 01:05:14,17.65,83.2667,80.31,75,51,5.19
524,Ahipara,NZ,2021-04-10 01:02:42,-35.1667,173.1667,68.09,94,100,14.03
525,Carbonera,IT,2021-04-10 01:05:15,45.6806,12.2883,48.0,87,94,1.14
526,Biggar,GB,2021-04-10 01:05:15,55.6167,-3.5167,30.0,80,3,1.05
527,Novolabinskaya,RU,2021-04-10 01:05:16,45.1096,39.894,41.0,93,75,4.47
528,Sohbatpur,PK,2021-04-10 01:05:16,28.5202,68.5434,76.86,16,4,7.94
529,Bad Hersfeld,DE,2021-04-10 01:05:16,50.8667,9.7,41.0,96,100,2.28
530,Jumla,NP,2021-04-10 01:01:19,29.2747,82.1838,42.89,30,0,5.08
531,Praia,CV,2021-04-10 01:05:17,14.9215,-23.5087,69.8,73,20,17.27
532,La Asuncion,VE,2021-04-10 01:05:17,11.0333,-63.8628,77.13,88,100,12.12
533,Bria,CF,2021-04-10 01:05:17,6.5423,21.9863,70.21,82,83,5.19
534,Castelo Do Piaui,BR,2021-04-10 01:05:17,-5.3222,-41.5525,74.98,62,100,4.83
535,Kiama,AU,2021-04-10 01:05:18,-34.6833,150.8667,70.0,50,17,8.99
536,Zaoyang,CN,2021-04-10 01:05:18,32.1272,112.7542,60.03,58,100,3.13
537,Anadyr,RU,2021-04-10 01:05:18,64.75,177.4833,6.8,78,20,26.84
538,Poum,NC,2021-04-10 01:05:19,-20.2333,164.0167,79.7,86,100,35.75
539,Rocha,UY,2021-04-10 01:05:19,-34.4833,-54.3333,64.6,93,100,3.22
540,Georgiyevka,KZ,2021-04-10 01:05:19,43.0369,74.7114,46.4,66,9,6.71
541,Sungaipenuh,ID,2021-04-10 01:05:20,-2.0833,101.3833,69.58,86,84,1.43
542,Kapuskasing,CA,2021-04-10 01:05:20,49.4169,-82.4331,55.4,88,26,9.22
543,Santa Marta,CO,2021-04-10 01:05:20,11.2408,-74.199,84.0,74,90,2.3
544,Quelimane,MZ,2021-04-10 01:05:21,-17.8786,36.8883,75.2,88,20,3.44
545,Wahiawa,US,2021-04-10 01:03:04,21.5028,-158.0236,80.6,53,20,11.5
546,San Cristobal,VE,2021-04-10 01:00:47,7.7669,-72.225,78.8,83,40,4.61
547,Palu,ID,2021-04-10 01:05:21,-0.8917,119.8707,80.87,73,97,1.39
548,Saint-Joseph,RE,2021-04-10 01:05:21,-21.3667,55.6167,77.0,69,100,3.44
549,Buala,SB,2021-04-10 01:05:22,-8.145,159.5921,81.32,81,100,9.15
550,Kamenka,RU,2021-04-10 01:05:22,51.3223,42.7678,37.0,83,100,12.88
551,Karratha,AU,2021-04-10 01:01:20,-20.7377,116.8463,85.66,68,13,16.08
552,Bonavista,CA,2021-04-10 01:05:22,48.6499,-53.1147,35.6,100,100,9.22
553,Boa Esperanca,BR,2021-04-10 01:05:23,-21.09,-45.5658,61.32,81,0,4.68
554,Uvinza,TZ,2021-04-10 01:05:23,-5.1036,30.3911,64.17,96,99,0.74
555,Chumikan,RU,2021-04-10 01:05:23,54.7183,135.315,34.36,80,89,17.25
556,Vilyuysk,RU,2021-04-10 01:05:24,63.7553,121.6247,11.28,87,100,9.22
557,Loviisa,FI,2021-04-10 01:05:24,60.4566,26.2251,37.99,89,95,5.99
558,Kaspiysk,RU,2021-04-10 01:05:24,42.8816,47.6392,51.01,71,90,15.66
559,Muli,MV,2021-04-10 01:05:24,2.9167,73.5667,81.99,74,16,6.8
560,Venado Tuerto,AR,2021-04-10 01:05:25,-33.7456,-61.9688,68.0,97,100,4.0
561,Chicama,PE,2021-04-10 01:05:25,-7.8447,-79.1469,66.2,88,75,12.66
562,Vanimo,PG,2021-04-10 01:05:25,-2.6741,141.3028,83.62,74,100,10.54
563,Hamilton,US,2021-04-10 01:02:50,39.1834,-84.5333,66.0,59,75,5.75
564,Mangrol,IN,2021-04-10 01:05:26,21.1167,70.1167,77.5,64,0,11.18
565,Mancora,PE,2021-04-10 01:05:26,-4.1078,-81.0475,75.13,76,100,2.95
566,Fairbanks,US,2021-04-10 01:03:47,64.8378,-147.7164,3.99,51,75,5.75
567,Mirnyy,RU,2021-04-10 01:05:27,62.5353,113.9611,2.43,84,100,10.27
568,Flin Flon,CA,2021-04-10 01:05:27,54.7682,-101.865,33.35,79,10,3.44
569,Loreto,MX,2021-04-10 01:05:27,22.2667,-101.9667,75.88,9,1,10.76
570,Asyut,EG,2021-04-10 01:01:36,27.181,31.1837,60.8,51,0,17.27
571,Sant Julia De Loria,AD,2021-04-10 01:05:28,42.4625,1.4825,42.01,92,100,2.57
572,Takoradi,GH,2021-04-10 01:05:28,4.8845,-1.7554,80.65,85,100,1.3
573,Kannur,IN,2021-04-10 01:05:28,11.8675,75.3576,77.45,88,4,2.84
